week,species,n_teams,weight,win_rate,usage
2026-W15,chandelure,15,121.38680458068848,,0.0059503468692045
2026-W15,meganium-mega,15,121.29329299926758,,0.005945762957899936
2026-W15,Sinistcha,121,121.0,0.6701030927835051,0.005931385817930069
2026-W15,weavile,14,114.09914684295654,,0.005593107945638288
2026-W15,altaria,14,113.34225273132324,,0.005556005210105921
2026-W15,Basculegion,112,112.0,0.6477272727272727,0.005490208360398081
2026-W15,Kingambit,111,111.0,0.5930232558139535,0.005441188642894526
2026-W15,snorlax,13,104.6884822845459,,0.005131799827464288
2026-W15,pikachu,13,104.49342918395996,,0.005122238379575373
2026-W15,Rotom-Wash,100,100.0,0.6627906976744186,0.0049019717503554295
2026-W15,garchomp-mega,12,98.43965816497803,,0.004825484234393674
2026-W15,goodra-hisui,12,96.76141452789307,,0.004743217205401632
2026-W15,Whimsicott,93,93.0,0.5079365079365079,0.004558833727830549
2026-W15,skarmory,11,91.35768985748291,,0.0044783281485911396
2026-W15,kangaskhan-mega,11,89.07745265960693,,0.004366551565310163
2026-W15,camerupt,11,88.7615966796875,,0.004351068394402704
2026-W15,rotom-mow,11,88.4029130935669,,0.00433348582633791
2026-W15,lopunny,10,81.58108901977539,,0.003999081937381705
2026-W15,rhyperior,10,81.00686550140381,,0.003970933662727233
2026-W15,lycanroc,10,80.80140781402588,,0.003960862184933033
2026-W15,samurott-hisui,10,80.76597785949707,,0.003959125418570867
2026-W15,chesnaught,10,80.38140106201172,,0.0039402735725997135
2026-W15,Charizard,78,78.0,0.4918032786885246,0.003823537965277235
2026-W15,quaquaval,9,73.72817134857178,,0.003614134131560634
2026-W15,Floette-Eternal,73,73.0,0.6415094339622641,0.0035784393777594636
2026-W15,charizard-mega-x,9,72.7540512084961,,0.0035663830374796012
2026-W15,slowbro,9,72.50294971466064,,0.0035540741131870673
2026-W15,skeledirge,9,72.46086025238037,,0.0035520108996362114
2026-W15,rotom-frost,9,72.45750141143799,,0.0035518462502020765
2026-W15,ceruledge,9,72.42773914337158,,0.0035503873122291964
2026-W15,krookodile,9,72.4163990020752,,0.003549831421706397
2026-W15,Pelipper,67,67.0,0.6296296296296297,0.0032843210727381378
2026-W15,Venusaur,66,66.0,0.5,0.0032353013552345834
2026-W15,glaceon,8,65.10628700256348,,0.00319149179657099
2026-W15,ampharos,8,64.6730432510376,,0.0031702543102610117
2026-W15,alcremie,8,64.65653896331787,,0.003169445274739393
2026-W15,slowbro-galar,8,64.55044174194336,,0.0031642444189197024
2026-W15,decidueye-hisui,8,64.50429630279541,,0.003161982382528593
2026-W15,chesnaught-mega,8,64.44239044189453,,0.0031589477747154173
2026-W15,Farigiraf,61,61.0,0.5526315789473685,0.002990202767716812
2026-W15,Aerodactyl,60,60.0,0.7333333333333333,0.0029411830502132576
2026-W15,kleavor,7,59.981353759765625,,0.002940269016784465
2026-W15,vanilluxe,7,57.34028434753418,,0.0028108045402896013
2026-W15,jolteon,7,56.50052452087402,,0.002769639750815887
2026-W15,umbreon,7,56.44156360626221,,0.0027667495034378645
2026-W15,gliscor,7,56.279507637023926,,0.002758805565606039
2026-W15,machamp,7,56.22374439239502,,0.0027560720671072486
2026-W15,Archaludon,54,54.0,0.7142857142857143,0.002647064745191932
2026-W15,ditto,6,48.50739574432373,,0.002377818836219861
2026-W15,slowking-galar,6,48.4466495513916,,0.002374841075002912
2026-W15,crabominable-mega,6,48.32938098907471,,0.0023690926032060894
2026-W15,typhlosion,6,48.1573429107666,,0.002360659345207572
2026-W15,steelix,6,48.10000038146973,,0.0023578484306205
2026-W15,Tyranitar,48,48.0,0.6388888888888888,0.002352946440170606
2026-W15,Dragonite,44,44.0,0.7647058823529411,0.002156867570156389
2026-W15,Aegislash,43,43.0,0.6756756756756757,0.0021078478526528346
2026-W15,Gengar,43,43.0,0.5625,0.0021078478526528346
2026-W15,tyrantrum,5,40.3823127746582,,0.0019795295643539167
2026-W15,camerupt-mega,5,40.335238456726074,,0.0019772219945872116
2026-W15,abomasnow,5,40.329901695251465,,0.0019769603880473424
2026-W15,greninja-mega,5,40.29756736755371,,0.001975375368437931
2026-W15,manectric-mega,5,40.27275466918945,,0.0019741590569736143
2026-W15,alakazam,5,40.1904182434082,,0.001970122948641565
2026-W15,hydrapple,5,40.1766881942749,,0.0019694499055117405
2026-W15,lopunny-mega,5,40.13896942138672,,0.001967600941920181
2026-W15,tauros-paldea-aqua,5,40.08080768585205,,0.0019647498700747553
2026-W15,Froslass,40,40.0,0.4827586206896552,0.001960788700142172
2026-W15,Milotic,40,40.0,0.6857142857142857,0.001960788700142172
2026-W15,Corviknight,38,38.0,0.5625,0.0018627492651350631
2026-W15,Delphox,38,38.0,0.6206896551724138,0.0018627492651350631
2026-W15,Talonflame,35,35.0,0.5555555555555556,0.0017156901126244002
2026-W15,espathra,4,33.10867214202881,,0.00162297775532005
2026-W15,Primarina,33,33.0,0.5,0.0016176506776172917
2026-W15,gyarados-mega,4,32.51508140563965,,0.0015938801051095265
2026-W15,ninetales,4,32.47126388549805,,0.001591732182650479
2026-W15,lycanroc-dusk,4,32.401001930236816,,0.001588287961452326
2026-W15,heracross,4,32.246896743774414,,0.0015807337687461067
2026-W15,mudsdale,4,32.245137214660645,,0.0015806475171260103
2026-W15,goodra,4,32.23636341094971,,0.0015802174277466685
2026-W15,bellibolt,4,32.211148262023926,,0.0015789813882695167
2026-W15,toxicroak,4,32.14948272705078,,0.0015759585611654276
2026-W15,slowking,4,32.14462089538574,,0.0015757202355506576
2026-W15,vaporeon,4,32.13638687133789,,0.0015753166060179145
2026-W15,serperior,4,32.12441349029541,,0.0015747296742616495
2026-W15,toxapex,4,32.11829662322998,,0.0015744298271660954
2026-W15,clefable-mega,4,32.05228805541992,,0.0015711941058192322
2026-W15,Arcanine-Hisui,32,32.0,0.5,0.0015686309601137373
2026-W15,Gardevoir,32,32.0,0.5862068965517241,0.0015686309601137373
2026-W15,Kommo-o,27,27.0,0.5789473684210527,0.001323532372595966
2026-W15,Ninetales-Alola,27,27.0,0.55,0.001323532372595966
2026-W15,Torkoal,26,26.0,0.5625,0.0012745126550924115
2026-W15,Excadrill,25,25.0,0.7058823529411765,0.0012254929375888574
2026-W15,heliolisk,3,24.540437698364258,,0.00120296532338739
2026-W15,emboar,3,24.38335609436035,,0.0011952652275341133
2026-W15,excadrill-mega,3,24.377038955688477,,0.0011949555631809872
2026-W15,salazzle,3,24.293493270874023,,0.0011908601773127417
2026-W15,absol,3,24.228611946105957,,0.0011876797131013547
2026-W15,ampharos-mega,3,24.222015380859375,,0.0011873563513364737
2026-W15,victreebel,3,24.12521743774414,,0.0011826113435100397
2026-W15,espeon,3,24.12342643737793,,0.0011825235491780392
2026-W15,clawitzer,3,24.121212005615234,,0.001182414998358601
2026-W15,chimecho,3,24.113386154174805,,0.0011820313773317664
2026-W15,noivern,3,24.107081413269043,,0.0011817223207136328
2026-W15,chimecho-mega,3,24.097572326660156,,0.0011812561879743484
2026-W15,drampa-mega,3,24.091954231262207,,0.001180980790525033
2026-W15,slowbro-mega,3,24.08695697784424,,0.0011807358265741904
2026-W15,skarmory-mega,3,24.082611083984375,,0.0011805227920848795
2026-W15,medicham,3,24.068965911865234,,0.001179853909602312
2026-W15,leafeon,3,24.062992095947266,,0.0011795610748335948
2026-W15,blastoise-mega,3,24.061538696289062,,0.0011794898295929299
2026-W15,Kangaskhan,24,24.0,0.6111111111111112,0.001176473220085303
2026-W15,Maushold,24,24.0,0.35294117647058826,0.001176473220085303
2026-W15,Maushold-Four,24,24.0,0.7333333333333333,0.001176473220085303
2026-W15,Sinistcha-Masterpiece,23,23.0,0.5625,0.0011274535025817488
2026-W15,Meganium,21,21.0,0.7142857142857143,0.00102941406757464
2026-W15,Palafin,21,21.0,0.5,0.00102941406757464
2026-W15,Politoed,20,20.0,0.5882352941176471,0.000980394350071086
2026-W15,Clefable,19,19.0,0.35714285714285715,0.0009313746325675316
2026-W15,Glimmora,18,18.0,0.8181818181818182,0.0008823549150639773
2026-W15,Hydreigon,18,18.0,0.5,0.0008823549150639773
2026-W15,pinsir,2,17.0,,0.0008333351975604229
2026-W15,lucario-mega,2,16.300643920898438,,0.000799052960128471
2026-W15,abomasnow-mega,2,16.263529777526855,,0.0007972336353050096
2026-W15,cofagrigus,2,16.187199592590332,,0.0007934919512024272
2026-W15,hawlucha-mega,2,16.18181800842285,,0.0007932281474668158
2026-W15,feraligatr-mega,2,16.15999984741211,,0.0007921586273776221
2026-W15,bastiodon,2,16.142857551574707,,0.0007913183168783102
2026-W15,rotom,2,16.139259338378906,,0.0007911419334839346
2026-W15,decidueye,2,16.132287979125977,,0.0007908001994227402
2026-W15,tauros,2,16.131717681884766,,0.000790772243613083
2026-W15,emboar-mega,2,16.065762519836426,,0.0007875391402015721
2026-W15,aegislash-blade,2,16.063491821289062,,0.0007874278312002446
2026-W15,beedrill,2,16.063491821289062,,0.0007874278312002446
2026-W15,tauros-paldea-blaze,2,16.0625,,0.0007873792124008408
2026-W15,roserade,2,16.054054260253906,,0.0007869652046243788
2026-W15,rillaboom,2,16.0280704498291,,0.000785691485577689
2026-W15,spiritomb,2,16.0,,0.0007843154800568687
2026-W15,Dragapult,15,15.0,0.6153846153846154,0.0007352957625533144
2026-W15,Gyarados,15,15.0,0.3,0.0007352957625533144
2026-W15,Tsareena,15,15.0,0.6666666666666666,0.0007352957625533144
2026-W15,Rotom-Heat,13,13.0,0.375,0.0006372563275462058
2026-W15,Golurk,12,12.0,0.4,0.0005882366100426515
2026-W15,Starmie,12,12.0,0.625,0.0005882366100426515
2026-W15,Hatterene,11,11.0,0.42857142857142855,0.0005392168925390972
2026-W15,Sylveon,11,11.0,0.6666666666666666,0.0005392168925390972
2026-W15,Volcarona,11,11.0,0.7142857142857143,0.0005392168925390972
2026-W15,Orthworm,10,10.0,0.7142857142857143,0.000490197175035543
2026-W15,Conkeldurr,9,9.0,0.375,0.00044117745753198865
2026-W15,Klefki,9,9.0,0.6666666666666666,0.00044117745753198865
2026-W15,Mimikyu,9,9.0,0.6666666666666666,0.00044117745753198865
2026-W15,Scizor,9,9.0,0.8333333333333334,0.00044117745753198865
2026-W15,garchomp-mega-z,1,8.285714149475098,,0.0004061633669224719
2026-W15,pidgeot,1,8.137930870056152,,0.0003989190723136064
2026-W15,runerigus,1,8.126984596252441,,0.0003983824890640319
2026-W15,aurorus,1,8.121212005615234,,0.0003980995183017324
2026-W15,altaria-mega,1,8.103896141052246,,0.00039725069951252487
2026-W15,banette,1,8.100000381469727,,0.000397059730478328
2026-W15,wyrdeer,1,8.08510684967041,,0.0003963296537568953
2026-W15,meowstic-f,1,8.084210395812988,,0.0003962857098420495
2026-W15,morpeko,1,8.084210395812988,,0.0003962857098420495
2026-W15,ariados,1,8.079999923706055,,0.00039607931368881107
2026-W15,sharpedo,1,8.079999923706055,,0.00039607931368881107
2026-W15,dondozo,1,8.074766159057617,,0.00039582275602426456
2026-W15,tatsugiri,1,8.074766159057617,,0.00039582275602426456
2026-W15,flareon,1,8.062992095947266,,0.0003952455947767261
2026-W15,beartic,1,8.0625,,0.0003952214723724065
2026-W15,alakazam-mega,1,8.059701919555664,,0.0003950843112594729
2026-W15,dedenne,1,8.055944442749023,,0.00039490012080788524
2026-W15,simisear,1,8.055944442749023,,0.00039490012080788524
2026-W15,sableye-mega,1,8.05555534362793,,0.00039488104727888835
2026-W15,castform,1,8.051281929016113,,0.0003946715657018415
2026-W15,zoroark,1,8.036866188049316,,0.0003939649101520447
2026-W15,mr-rime,1,8.034482955932617,,0.00039384808478693873
2026-W15,melmetal,1,8.029411315917969,,0.00039359947442614096
2026-W15,comfey,1,8.028070449829102,,0.0003935337455492546
2026-W15,lugia,1,8.028070449829102,,0.0003935337455492546
2026-W15,zamazenta-crowned,1,8.028070449829102,,0.0003935337455492546
2026-W15,Blastoise,8,8.0,0.625,0.00039215774002843433
2026-W15,Empoleon,8,8.0,0.6,0.00039215774002843433
2026-W15,Medicham,8,8.0,0.625,0.00039215774002843433
2026-W15,Oranguru,8,8.0,0.4,0.00039215774002843433
2026-W15,Rotom-Frost,8,8.0,1.0,0.00039215774002843433
2026-W15,Sableye,8,8.0,0.5714285714285714,0.00039215774002843433
2026-W15,Snorlax,8,8.0,0.8,0.00039215774002843433
2026-W15,emolga,1,8.0,,0.00039215774002843433
2026-W15,florges,1,8.0,,0.00039215774002843433
2026-W15,gothitelle,1,8.0,,0.00039215774002843433
2026-W15,grafaiai,1,8.0,,0.00039215774002843433
2026-W15,houndoom-mega,1,8.0,,0.00039215774002843433
2026-W15,liepard,1,8.0,,0.00039215774002843433
2026-W15,passimian,1,8.0,,0.00039215774002843433
2026-W15,porygon2,1,8.0,,0.00039215774002843433
2026-W15,rotom-fan,1,8.0,,0.00039215774002843433
2026-W15,ursaluna-bloodmoon,1,8.0,,0.00039215774002843433
2026-W15,victreebel-mega,1,8.0,,0.00039215774002843433
2026-W15,Aggron,7,7.0,0.6,0.00034313802252488007
2026-W15,Chandelure,7,7.0,0.6,0.00034313802252488007
2026-W15,Chesnaught,7,7.0,0.8333333333333334,0.00034313802252488007
2026-W15,Crabominable,7,7.0,0.5,0.00034313802252488007
2026-W15,Drampa,7,7.0,0.6666666666666666,0.00034313802252488007
2026-W15,Krookodile,7,7.0,0.5,0.00034313802252488007
2026-W15,Mamoswine,7,7.0,1.0,0.00034313802252488007
2026-W15,Meowscarada,7,7.0,0.3333333333333333,0.00034313802252488007
2026-W15,Scovillain,7,7.0,0.5714285714285714,0.00034313802252488007
2026-W15,Typhlosion-Hisui,7,7.0,0.6666666666666666,0.00034313802252488007
2026-W15,Weavile,7,7.0,0.8,0.00034313802252488007
2026-W15,Arcanine,6,6.0,0.75,0.00029411830502132575
2026-W15,Chimecho,6,6.0,0.4,0.00029411830502132575
2026-W15,Feraligatr,6,6.0,0.5,0.00029411830502132575
2026-W15,Kleavor,6,6.0,0.8,0.00029411830502132575
2026-W15,Rotom-Mow,6,6.0,0.6,0.00029411830502132575
2026-W15,Cofagrigus,5,5.0,1.0,0.0002450985875177715
2026-W15,Espathra,5,5.0,1.0,0.0002450985875177715
2026-W15,Gallade,5,5.0,0.3333333333333333,0.0002450985875177715
2026-W15,Garganacl,5,5.0,0.4,0.0002450985875177715
2026-W15,Lopunny,5,5.0,0.2,0.0002450985875177715
2026-W15,Lucario,5,5.0,0.0,0.0002450985875177715
2026-W15,Raichu,5,5.0,0.75,0.0002450985875177715
2026-W15,Slowking-Galar,5,5.0,0.25,0.0002450985875177715
2026-W15,Hawlucha,4,4.0,0.6666666666666666,0.00019607887001421717
2026-W15,Manectric,4,4.0,1.0,0.00019607887001421717
2026-W15,Slowbro,4,4.0,0.5,0.00019607887001421717
2026-W15,Azumarill,3,3.0,0.0,0.00014705915251066287
2026-W15,Camerupt,3,3.0,1.0,0.00014705915251066287
2026-W15,Hippowdon,3,3.0,0.5,0.00014705915251066287
2026-W15,Lycanroc,3,3.0,1.0,0.00014705915251066287
2026-W15,Victreebel,3,3.0,1.0,0.00014705915251066287
2026-W15,Vivillon,3,3.0,,0.00014705915251066287
2026-W15,Alcremie,2,2.0,1.0,9.803943500710858e-05
2026-W15,Altaria,2,2.0,0.5,9.803943500710858e-05
2026-W15,Appletun,2,2.0,0.5,9.803943500710858e-05
2026-W15,Basculegion-F,2,2.0,1.0,9.803943500710858e-05
2026-W15,Ditto,2,2.0,1.0,9.803943500710858e-05
2026-W15,Heliolisk,2,2.0,1.0,9.803943500710858e-05
2026-W15,Lycanroc-Dusk,2,2.0,0.5,9.803943500710858e-05
2026-W15,Meowstic,2,2.0,1.0,9.803943500710858e-05
2026-W15,Sharpedo,2,2.0,0.5,9.803943500710858e-05
2026-W15,Skarmory,2,2.0,1.0,9.803943500710858e-05
2026-W15,Tauros-Paldea-Blaze,2,2.0,0.5,9.803943500710858e-05
2026-W15,Tinkaton,2,2.0,0.5,9.803943500710858e-05
2026-W15,Trevenant,2,2.0,0.0,9.803943500710858e-05
2026-W15,Alakazam,1,1.0,1.0,4.901971750355429e-05
2026-W15,Ampharos,1,1.0,0.0,4.901971750355429e-05
2026-W15,Araquanid,1,1.0,1.0,4.901971750355429e-05
2026-W15,Aromatisse,1,1.0,0.0,4.901971750355429e-05
2026-W15,Audino,1,1.0,,4.901971750355429e-05
2026-W15,Avalugg-Hisui,1,1.0,,4.901971750355429e-05
2026-W15,Bellibolt,1,1.0,,4.901971750355429e-05
2026-W15,Ceruledge,1,1.0,1.0,4.901971750355429e-05
2026-W15,Decidueye-Hisui,1,1.0,1.0,4.901971750355429e-05
2026-W15,Emboar,1,1.0,1.0,4.901971750355429e-05
2026-W15,Glaceon,1,1.0,,4.901971750355429e-05
2026-W15,Goodra-Hisui,1,1.0,1.0,4.901971750355429e-05
2026-W15,Greninja,1,1.0,0.0,4.901971750355429e-05
2026-W15,Heracross,1,1.0,1.0,4.901971750355429e-05
2026-W15,Hydrapple,1,1.0,0.0,4.901971750355429e-05
2026-W15,Infernape,1,1.0,1.0,4.901971750355429e-05
2026-W15,Jolteon,1,1.0,1.0,4.901971750355429e-05
2026-W15,Meowstic-F,1,1.0,,4.901971750355429e-05
2026-W15,Mudsdale,1,1.0,,4.901971750355429e-05
2026-W15,Pinsir,1,1.0,,4.901971750355429e-05
2026-W15,Rotom-Fan,1,1.0,1.0,4.901971750355429e-05
2026-W15,Salazzle,1,1.0,1.0,4.901971750355429e-05
2026-W15,Serperior,1,1.0,0.0,4.901971750355429e-05
2026-W15,Slowbro-Galar,1,1.0,0.0,4.901971750355429e-05
2026-W15,Slowking,1,1.0,0.0,4.901971750355429e-05
2026-W15,Spiritomb,1,1.0,1.0,4.901971750355429e-05
2026-W15,Tauros-Paldea-Aqua,1,1.0,1.0,4.901971750355429e-05
2026-W15,Torterra,1,1.0,0.0,4.901971750355429e-05
2026-W15,Typhlosion,1,1.0,1.0,4.901971750355429e-05
2026-W15,Tyrantrum,1,1.0,1.0,4.901971750355429e-05
2026-W15,Vanilluxe,1,1.0,0.0,4.901971750355429e-05
2026-W15,Wyrdeer,1,1.0,,4.901971750355429e-05
2026-W16,sneasler,813,6739.130425453186,,0.43702737760878657
2026-W16,incineroar,784,6463.970962524414,,0.41918349999902554
2026-W16,garchomp,630,5218.907501220703,,0.33844210087207677
2026-W16,kingambit,484,4021.547306060791,,0.26079422153033033
2026-W16,sinistcha,444,3675.7505655288696,,0.23836957129214045
2026-W16,basculegion,440,3649.381845474243,,0.2366595802623113
2026-W16,aerodactyl,329,2732.2874250411987,,0.17718671888723989
2026-W16,rotom-wash,322,2681.0637016296387,,0.17386490018057693
2026-W16,whimsicott,244,2014.7113189697266,,0.13065246534516642
2026-W16,pelipper,223,1841.7644128799438,,0.11943699271556703
2026-W16,charizard,212,1757.9783115386963,,0.11400352907299817
2026-W16,archaludon,194,1591.2850255966187,,0.1031935988563176
2026-W16,farigiraf,186,1529.939600944519,,0.09921539568002255
2026-W16,venusaur,186,1516.7830991744995,,0.09836220675147167
2026-W16,floette-mega,179,1503.2539196014404,,0.09748484995664235
2026-W16,tyranitar,174,1438.622579574585,,0.09329355771861166
2026-W16,milotic,170,1389.2260208129883,,0.09009022922137053
2026-W16,aegislash,148,1246.497314453125,,0.08083438339082319
2026-W16,floette,135,1134.6623029708862,,0.07358196969538047
2026-W16,corviknight,123,1022.4235420227051,,0.0663033731604359
2026-W16,Sneasler,1010,1010.0,0.6128236744759556,0.06549771610262191
2026-W16,froslass,114,943.3388986587524,,0.061174795418723754
2026-W16,Incineroar,937,937.0,0.6013986013986014,0.060763722760551225
2026-W16,excadrill,113,933.870288848877,,0.06056076342148244
2026-W16,talonflame,111,914.2957878112793,,0.059291372221669525
2026-W16,dragonite,109,890.5668334960938,,0.05775256795122585
2026-W16,kommo-o,104,869.2698030471802,,0.05637147205600621
2026-W16,maushold,103,848.5107021331787,,0.055025260473619136
2026-W16,meganium,95,786.0562686920166,,0.05097513893809504
2026-W16,gengar,93,767.1917142868042,,0.04975178722637716
2026-W16,Garchomp,706,706.0,0.5882352941176471,0.04578355204797136
2026-W16,delphox,80,670.6049909591675,,0.04348821318301474
2026-W16,torkoal,78,640.8298273086548,,0.04155731692985594
2026-W16,primarina,75,616.9805173873901,,0.04001070769177036
2026-W16,politoed,74,612.5847110748291,,0.03972564306414438
2026-W16,Sinistcha,564,564.0,0.5568445475638051,0.0365749622592859
2026-W16,Basculegion,556,556.0,0.6383928571428571,0.03605616846837405
2026-W16,charizard-mega-y,68,552.5675182342529,,0.03583357468993808
2026-W16,Kingambit,541,541.0,0.6495327102803738,0.035083430110414315
2026-W16,gardevoir,64,522.8240280151367,,0.03390473243422245
2026-W16,Floette-Eternal,521,521.0,0.6086956521739131,0.03378644563313467
2026-W16,sylveon,60,490.88118076324463,,0.03183326358193151
2026-W16,ninetales-alola,58,479.1271619796753,,0.031071024586534372
2026-W16,scizor,55,465.92723178863525,,0.03021501935858668
2026-W16,froslass-mega,53,434.00452423095703,,0.028144856549834375
2026-W16,dragapult,51,426.6661100387573,,0.02766896608507779
2026-W16,Aerodactyl,410,410.0,0.5924764890282131,0.026588181784232657
2026-W16,palafin,49,402.3413076400757,,0.02609152152887856
2026-W16,rotom-heat,49,401.79695987701416,,0.02605622099893192
2026-W16,glimmora,48,391.5312032699585,,0.025390494650587816
2026-W16,gengar-mega,47,391.10475635528564,,0.02536283989915209
